boundedQueue;235,14;310,90;344,17;294,05;287,70;326,98;260,50;255,24;311,69;312,30;242,43;274,98;259,60;324,71;293,10
cal;36,73;33,96;30,37;28,51;42,27;42,02;34,26;40,87;42,06;30,95;32,80;37,74;28,86;34,21;36,31
Calculation;164,87;166,97;161,82;170,65;324,07;244,68;305,66;295,18;188,07;299,59;172,57;269,13;188,72;239,82;235,63
checkIt;19,97;19,95;20,01;20,10;145,03;127,20;71,15;86,77;124,43;39,54;103,38;100,53;101,16;122,23;92,67
CheckPalindrome;85,22;97,54;106,29;101,00;103,44;104,31;99,00;91,84;88,03;99,38;97,46;106,17;97,91;102,73;93,63
countPositive;20,15;19,17;18,77;16,32;10,21;18,99;14,17;13,76;15,72;15,03;14,95;11,59;14,75;18,91;19,90
date-plus;449,17;327,38;322,51;332,07;109,40;351,20;336,57;204,33;176,61;382,98;189,42;118,49;304,89;423,14;184,35
DigitReverser;61,82;46,21;48,23;43,02;874,16;768,66;54,60;470,70;545,71;238,65;869,79;340,01;309,86;85,59;297,93
findLast;10,12;10,35;10,26;10,43;115,81;92,16;16,88;14,61;109,26;67,59;85,10;109,54;29,32;61,34;87,63
findVal;82,82;53,47;49,89;56,88;206,20;112,47;205,41;173,94;162,44;179,15;179,46;57,65;59,58;126,51;199,69
Gaussian;259,74;202,67;207,28;201,44;102,71;145,91;202,41;201,06;160,74;144,26;230,27;242,61;214,27;152,45;162,06
Heap;80,92;66,51;69,97;64,94;47,27;56,17;73,85;53,72;70,31;63,18;65,64;54,20;74,37;76,35;75,00
InversePermutation;25,08;22,55;20,96;20,74;19,64;22,23;24,17;21,71;23,48;23,57;21,73;22,59;20,43;22,02;24,05
jday-jdate;113,88;101,55;102,20;104,65;105,71;111,16;104,23;110,57;104,86;112,88;106,94;102,74;103,30;111,41;112,69
lastZero;61,63;71,89;74,97;72,97;63,55;74,27;67,41;70,70;71,94;65,30;65,20;70,31;70,49;65,37;74,80
LRS;122,34;101,85;101,97;100,87;86,42;109,55;112,09;121,50;105,26;94,35;116,01;117,42;89,80;104,09;103,95
MergeSort;79,39;65,90;63,67;65,61;618,97;372,48;209,75;561,00;212,79;316,87;518,04;331,70;287,67;330,71;297,48
numZero;172,76;139,71;154,25;169,99;304,49;228,05;203,63;173,66;254,92;174,98;163,22;148,05;201,80;260,79;153,50
oddOrPos;17,46;16,23;16,25;15,88;17,32;16,54;16,32;16,86;17,42;16,66;17,28;17,34;16,02;15,94;15,96
pcal;1084,21;1051,38;1051,30;1068,12;40,04;381,78;1036,91;663,73;534,93;426,08;820,63;331,68;242,68;573,62;925,61
power;45,01;40,12;38,05;40,80;16,27;39,40;37,06;23,65;30,59;44,61;25,28;37,49;25,98;40,81;34,07
print_tokens;602,15;595,67;598,86;588,75;21,78;517,60;553,66;184,06;280,94;210,68;37,46;295,76;564,63;135,82;97,41
print_tokens2;594,69;545,64;530,93;541,17;43,07;478,05;143,37;588,01;588,05;189,82;311,34;480,89;297,12;470,24;144,04
printPrimes;145,38;88,41;94,83;90,08;17,67;121,49;50,18;120,94;128,49;90,94;121,95;74,32;66,45;72,47;110,69
Queue;16,28;16,15;15,91;16,06;68,43;30,85;66,64;31,23;20,39;28,15;21,38;54,20;27,10;48,86;59,65
quicksort;246,62;265,17;264,85;261,32;1034,85;851,07;708,60;548,05;373,03;571,52;458,91;782,70;526,38;786,65;710,15
RecursiveSelectionSort;40,82;39,13;39,62;37,98;151,88;151,79;110,59;149,11;58,91;52,29;150,87;103,38;98,15;123,07;129,95
replace;4495,68;4581,31;4577,10;4577,32;4357,88;4410,80;4450,17;4494,30;4504,03;4513,32;4406,93;4511,94;4486,87;4481,25;4514,01
schedule;610,14;624,80;620,72;621,02;88,19;261,64;120,81;267,94;206,71;177,26;579,76;460,77;321,62;354,59;453,54
schedule2;432,67;423,65;423,47;426,43;13,91;179,30;337,70;353,02;152,98;332,98;131,91;229,68;201,41;374,77;153,87
Stack;200,43;60,25;67,79;64,88;214,17;84,09;194,14;212,41;133,15;149,11;189,19;151,23;116,12;77,76;87,96
stats;58,91;38,95;38,40;39,29;403,86;365,40;207,28;153,62;100,76;278,16;111,12;322,05;109,51;287,54;283,92
sum;36,10;50,11;50,02;48,21;560,69;95,35;87,06;401,30;458,32;304,06;269,00;519,15;513,21;158,27;133,13
tcas;104,03;101,78;103,77;102,01;649,97;396,34;392,03;560,51;321,17;342,68;234,44;485,23;482,09;372,47;617,58
testPad;117,16;82,68;90,43;85,28;121,77;84,91;114,80;100,73;112,33;112,99;84,36;110,48;117,92;83,29;107,90
totinfo;905,58;891,24;929,81;919,94;42,39;684,16;438,66;292,27;349,78;544,29;530,98;140,90;161,74;426,74;714,49
trashAndTakeOut;14,85;12,79;12,87;13,14;143,78;127,13;57,22;92,33;101,61;108,21;130,95;79,21;33,90;67,59;14,08
twoPred;42,21;22,20;23,28;22,00;453,12;84,25;310,49;55,89;114,86;245,74;87,07;103,56;446,86;243,53;116,12
UnixCal;256,53;266,10;263,07;261,82;140,11;234,65;239,65;265,30;169,76;184,84;167,88;211,32;178,51;211,24;198,74
TOTAL;12148,66;11672,29;11758,92;11715,74;12168,20;12905,08;12069,08;12536,42;11526,53;11584,94;12163,10;12018,73;11491,05;12068,90;12167,24
